relation,display_relation,x_id,x_type,x_name,x_source,y_id,y_type,y_name,y_source
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CLSPN,gene,CLSPN,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CLTC,gene,CLTC,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CMTR1,gene,CMTR1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CMTR2,gene,CMTR2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CNOT1,gene,CNOT1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CNOT2,gene,CNOT2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CNOT3,gene,CNOT3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COA3,gene,COA3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COASY,gene,COASY,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COG3,gene,COG3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COG5,gene,COG5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COG6,gene,COG6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COG8,gene,COG8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COMMD3,gene,COMMD3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COMMD3-BMI1,gene,COMMD3-BMI1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPA,gene,COPA,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPB1,gene,COPB1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPB2,gene,COPB2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPG1,gene,COPG1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPS2,gene,COPS2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPS3,gene,COPS3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPS4,gene,COPS4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPS5,gene,COPS5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPS6,gene,COPS6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COPZ1,gene,COPZ1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COQ2,gene,COQ2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COX10,gene,COX10,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COX11,gene,COX11,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COX17,gene,COX17,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COX6B1,gene,COX6B1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COX6C,gene,COX6C,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COX7B,gene,COX7B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,COX7C,gene,COX7C,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CPEB1,gene,CPEB1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CPNE1,gene,CPNE1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CPSF1,gene,CPSF1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CPSF2,gene,CPSF2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CPSF4,gene,CPSF4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CPSF6,gene,CPSF6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CRCP,gene,CRCP,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CRK,gene,CRK,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CRMP1,gene,CRMP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CRNKL1,gene,CRNKL1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CRTC2,gene,CRTC2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CSDE1,gene,CSDE1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CSE1L,gene,CSE1L,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CSK,gene,CSK,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CSNK1A1,gene,CSNK1A1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CSRP2BP,gene,CSRP2BP,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CSTF1,gene,CSTF1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CSTF3,gene,CSTF3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CTC1,gene,CTC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CTCF,gene,CTCF,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CTNNBL1,gene,CTNNBL1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CTR9,gene,CTR9,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CTU1,gene,CTU1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CTU2,gene,CTU2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CUL1,gene,CUL1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CUL2,gene,CUL2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CWC15,gene,CWC15,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CWC22,gene,CWC22,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CWF19L2,gene,CWF19L2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CXXC1,gene,CXXC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CYC1,gene,CYC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,CYCS,gene,CYCS,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DAD1,gene,DAD1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DAK,gene,DAK,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DAP3,gene,DAP3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DARS,gene,DARS,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DBR1,gene,DBR1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DCAF13,gene,DCAF13,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DCAF7,gene,DCAF7,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DCLRE1B,gene,DCLRE1B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DCPS,gene,DCPS,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DCTN1,gene,DCTN1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DCTN2,gene,DCTN2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DCTN3,gene,DCTN3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DCTN4,gene,DCTN4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DCTN6,gene,DCTN6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDA1,gene,DDA1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDB1,gene,DDB1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDOST,gene,DDOST,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX1,gene,DDX1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX10,gene,DDX10,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX17,gene,DDX17,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX18,gene,DDX18,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX20,gene,DDX20,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX21,gene,DDX21,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX23,gene,DDX23,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX24,gene,DDX24,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX27,gene,DDX27,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX31,gene,DDX31,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX39B,gene,DDX39B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX41,gene,DDX41,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX46,gene,DDX46,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX47,gene,DDX47,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX49,gene,DDX49,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX52,gene,DDX52,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX54,gene,DDX54,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX55,gene,DDX55,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX56,gene,DDX56,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DDX6,gene,DDX6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DEPDC7,gene,DEPDC7,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DERL2,gene,DERL2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DET1,gene,DET1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DGCR14,gene,DGCR14,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHDDS,gene,DHDDS,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHH,gene,DHH,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHPS,gene,DHPS,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHRS1,gene,DHRS1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHX15,gene,DHX15,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHX16,gene,DHX16,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHX29,gene,DHX29,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHX30,gene,DHX30,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHX33,gene,DHX33,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHX36,gene,DHX36,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHX37,gene,DHX37,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHX8,gene,DHX8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DHX9,gene,DHX9,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DIEXF,gene,DIEXF,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DIMT1,gene,DIMT1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DIRAS1,gene,DIRAS1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DIS3,gene,DIS3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DKC1,gene,DKC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DLD,gene,DLD,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DLG5,gene,DLG5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DMAP1,gene,DMAP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNA2,gene,DNA2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNAJA3,gene,DNAJA3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNAJB8,gene,DNAJB8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNAJC11,gene,DNAJC11,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNAJC17,gene,DNAJC17,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNAJC19,gene,DNAJC19,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNAJC2,gene,DNAJC2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNAJC24,gene,DNAJC24,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNMT1,gene,DNMT1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DNTTIP2,gene,DNTTIP2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DOHH,gene,DOHH,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DONSON,gene,DONSON,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DPAGT1,gene,DPAGT1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DPF2,gene,DPF2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DPH1,gene,DPH1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DPH2,gene,DPH2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DPH5,gene,DPH5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DPY30,gene,DPY30,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DROSHA,gene,DROSHA,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DSN1,gene,DSN1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DTL,gene,DTL,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DTYMK,gene,DTYMK,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DUSP11,gene,DUSP11,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DUT,gene,DUT,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DYNC1I2,gene,DYNC1I2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DYNLL1,gene,DYNLL1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,DYNLRB1,gene,DYNLRB1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,E4F1,gene,E4F1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ECD,gene,ECD,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ECSIT,gene,ECSIT,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ECT2,gene,ECT2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EEF1G,gene,EEF1G,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EEF2,gene,EEF2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EEFSEC,gene,EEFSEC,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EFTUD1,gene,EFTUD1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EFTUD2,gene,EFTUD2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EGFR,gene,EGFR,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF1AX,gene,EIF1AX,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF2AK3,gene,EIF2AK3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF2AK4,gene,EIF2AK4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF2B1,gene,EIF2B1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF2B2,gene,EIF2B2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF2B3,gene,EIF2B3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF2B4,gene,EIF2B4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF2B5,gene,EIF2B5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF2S1,gene,EIF2S1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF2S2,gene,EIF2S2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3A,gene,EIF3A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3B,gene,EIF3B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3C,gene,EIF3C,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3CL,gene,EIF3CL,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3D,gene,EIF3D,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3E,gene,EIF3E,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3G,gene,EIF3G,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3H,gene,EIF3H,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3I,gene,EIF3I,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3J,gene,EIF3J,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF3M,gene,EIF3M,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF4A1,gene,EIF4A1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF4A2,gene,EIF4A2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF4A3,gene,EIF4A3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF4E,gene,EIF4E,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF4G1,gene,EIF4G1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF4G2,gene,EIF4G2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF5B,gene,EIF5B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EIF6,gene,EIF6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ELL,gene,ELL,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ELMO2,gene,ELMO2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ELP2,gene,ELP2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ELP3,gene,ELP3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ELP4,gene,ELP4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ELP5,gene,ELP5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EMC1,gene,EMC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EMC2,gene,EMC2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ENHO,gene,ENHO,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EP400,gene,EP400,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EPRS,gene,EPRS,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ERCC2,gene,ERCC2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ERCC6L,gene,ERCC6L,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ERH,gene,ERH,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ESF1,gene,ESF1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ESPL1,gene,ESPL1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ESYT2,gene,ESYT2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ETF1,gene,ETF1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EWSR1,gene,EWSR1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOC1,gene,EXOC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOC2,gene,EXOC2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOC3L4,gene,EXOC3L4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOC4,gene,EXOC4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOSC1,gene,EXOSC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOSC10,gene,EXOSC10,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOSC2,gene,EXOSC2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOSC3,gene,EXOSC3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOSC4,gene,EXOSC4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOSC5,gene,EXOSC5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOSC6,gene,EXOSC6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOSC8,gene,EXOSC8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,EXOSC9,gene,EXOSC9,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAM122A,gene,FAM122A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAM204A,gene,FAM204A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAM210A,gene,FAM210A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAM32A,gene,FAM32A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAM69C,gene,FAM69C,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAM83H,gene,FAM83H,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAM96B,gene,FAM96B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAM98B,gene,FAM98B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAN1,gene,FAN1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FARSA,gene,FARSA,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FARSB,gene,FARSB,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FASN,gene,FASN,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FASTKD2,gene,FASTKD2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,FAU,gene,FAU,NCBI
